ags,name,is_kreisfrei,bundesland,regierungsbezirk,landkreis,population,population_date,homepage_url,allowed_domains,lat,lon,wikipedia_url,wikidata_qid,wikipedia_revision,last_checked,source
09673147,Nordheim vor der Rhön,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1062,2023-12-31T00:00:00Z,https://www.nordheim-rhoen.de/,nordheim-rhoen.de|www.nordheim-rhoen.de,50.483333,10.183333,https://de.wikipedia.org/wiki/Nordheim_vor_der_Rh%C3%B6n,Q558882,256256221,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673149,Oberelsbach,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,2661,2023-12-31T00:00:00Z,http://www.oberelsbach-rhoen.de,oberelsbach-rhoen.de|www.oberelsbach-rhoen.de,50.433333,10.133333,https://de.wikipedia.org/wiki/Oberelsbach,Q284696,259773687,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673151,Oberstreu,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1512,2023-12-31T00:00:00Z,http://www.oberstreu.de,oberstreu.de|www.oberstreu.de,50.400000,10.283333,https://de.wikipedia.org/wiki/Oberstreu,Q583385,260611215,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673153,Ostheim vor der Rhön,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,3358,2023-12-31T00:00:00Z,https://www.ostheim.de/,ostheim.de|www.ostheim.de,50.466667,10.216667,https://de.wikipedia.org/wiki/Ostheim_vor_der_Rh%C3%B6n,Q534579,262898953,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673156,Rödelmaier,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,964,2023-12-31T00:00:00Z,http://www.roedelmaier.de,roedelmaier.de|www.roedelmaier.de,50.316667,10.283333,https://de.wikipedia.org/wiki/R%C3%B6delmaier,Q558829,256455655,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673160,Saal an der Saale,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1588,2023-12-31T00:00:00Z,http://www.saal-saale.de,saal-saale.de|www.saal-saale.de,50.317076,10.354982,https://de.wikipedia.org/wiki/Saal_an_der_Saale,Q566558,260174283,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673161,Salz,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,2348,2023-12-31T00:00:00Z,http://www.salz.de,salz.de|www.salz.de,50.300000,10.216667,https://de.wikipedia.org/wiki/Salz_(Unterfranken),Q589490,260637305,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673162,Sandberg,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,2381,2023-12-31T00:00:00Z,http://www.sandberg-rhoen.de,sandberg-rhoen.de|www.sandberg-rhoen.de,50.350000,10.000000,https://de.wikipedia.org/wiki/Sandberg_(Unterfranken),Q581955,260721717,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673163,Schönau an der Brend,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1190,2023-12-31T00:00:00Z,https://www.schoenau-brend.de/,schoenau-brend.de|www.schoenau-brend.de,50.380478,10.104755,https://de.wikipedia.org/wiki/Sch%C3%B6nau_an_der_Brend,Q583414,263681321,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673167,Sondheim vor der Rhön,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,920,2023-12-31T00:00:00Z,https://www.sondheim.de/,sondheim.de|www.sondheim.de,50.466667,10.166667,https://de.wikipedia.org/wiki/Sondheim_vor_der_Rh%C3%B6n,Q583359,263703925,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673170,Stockheim,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1042,2023-12-31T00:00:00Z,https://www.gemeinde-stockheim.de/,gemeinde-stockheim.de|www.gemeinde-stockheim.de,50.450000,10.283333,https://de.wikipedia.org/wiki/Stockheim_(Unterfranken),Q585518,261526725,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673171,Strahlungen,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,976,2023-12-31T00:00:00Z,http://www.strahlungen.de,strahlungen.de|www.strahlungen.de,50.283333,10.233333,https://de.wikipedia.org/wiki/Strahlungen,Q558847,256256319,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673172,Sulzdorf an der Lederhecke,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1095,2023-12-31T00:00:00Z,http://www.sulzdorf-adl.de,sulzdorf-adl.de|www.sulzdorf-adl.de,50.233333,10.566667,https://de.wikipedia.org/wiki/Sulzdorf_an_der_Lederhecke,Q589408,259541462,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673173,Sulzfeld,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1791,2023-12-31T00:00:00Z,https://www.gemeinde-sulzfeld.de/,gemeinde-sulzfeld.de|www.gemeinde-sulzfeld.de,50.266667,10.400000,https://de.wikipedia.org/wiki/Sulzfeld_(im_Grabfeld),Q585591,258342841,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673174,Trappstadt,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,914,2023-12-31T00:00:00Z,http://www.trappstadt.de,trappstadt.de|www.trappstadt.de,50.316667,10.583333,https://de.wikipedia.org/wiki/Trappstadt,Q558891,257462951,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673175,Unsleben,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,951,2023-12-31T00:00:00Z,http://www.unsleben.de,unsleben.de|www.unsleben.de,50.383333,10.266667,https://de.wikipedia.org/wiki/Unsleben,Q558824,258109206,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673182,Willmars,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,557,2023-12-31T00:00:00Z,https://www.willmars.de/,willmars.de|www.willmars.de,50.500000,10.250000,https://de.wikipedia.org/wiki/Willmars,Q558901,263990686,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673183,Wollbach,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1478,2023-12-31T00:00:00Z,http://www.wollbach.de,wollbach.de|www.wollbach.de,50.365833,10.223611,https://de.wikipedia.org/wiki/Wollbach_(Unterfranken),Q143075,259823144,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673184,Wülfershausen an der Saale,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1555,2023-12-31T00:00:00Z,https://www.wuelfershausen.de/,wuelfershausen.de|www.wuelfershausen.de,50.333333,10.350000,https://de.wikipedia.org/wiki/W%C3%BClfershausen_an_der_Saale,Q581543,258109037,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09673186,Burglauer,0,Bayern,Unterfranken,Landkreis Rhön-Grabfeld,1758,2023-12-31T00:00:00Z,http://www.burglauer.de,burglauer.de|www.burglauer.de,50.266667,10.183333,https://de.wikipedia.org/wiki/Burglauer,Q558956,264188890,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674111,Aidhausen,0,Bayern,Unterfranken,Landkreis Haßberge,1679,2023-12-31T00:00:00Z,http://www.gemeinde-aidhausen.de/,gemeinde-aidhausen.de|www.gemeinde-aidhausen.de,50.155000,10.435833,https://de.wikipedia.org/wiki/Aidhausen,Q404041,260962550,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674118,Breitbrunn,0,Bayern,Unterfranken,Landkreis Haßberge,1018,2023-12-31T00:00:00Z,https://vg-ebelsbach.de/gemeinde-breitbrunn.html,vg-ebelsbach.de|www.vg-ebelsbach.de,50.016667,10.700000,https://de.wikipedia.org/wiki/Breitbrunn_(Unterfranken),Q504037,262163538,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674120,Bundorf,0,Bayern,Unterfranken,Landkreis Haßberge,915,2023-12-31T00:00:00Z,http://vghofheim.de/index.php?id=20,vghofheim.de|www.vghofheim.de,50.216667,10.516667,https://de.wikipedia.org/wiki/Bundorf,Q508787,263221785,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674121,Burgpreppach,0,Bayern,Unterfranken,Landkreis Haßberge,1370,2023-12-31T00:00:00Z,https://www.burgpreppach.de/,burgpreppach.de|www.burgpreppach.de,50.141667,10.650000,https://de.wikipedia.org/wiki/Burgpreppach,Q503894,263849911,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674129,Ebelsbach,0,Bayern,Unterfranken,Landkreis Haßberge,3715,2023-12-31T00:00:00Z,http://www.vg-ebelsbach.de/,vg-ebelsbach.de|www.vg-ebelsbach.de,49.983333,10.683333,https://de.wikipedia.org/wiki/Ebelsbach,Q507352,263426057,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674130,Ebern,0,Bayern,Unterfranken,Landkreis Haßberge,7365,2023-12-31T00:00:00Z,https://www.ebern.de/,ebern.de|www.ebern.de,50.094020,10.795150,https://de.wikipedia.org/wiki/Ebern,Q389298,263856232,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674133,Eltmann,0,Bayern,Unterfranken,Landkreis Haßberge,5538,2023-12-31T00:00:00Z,http://www.eltmann.de/,eltmann.de|www.eltmann.de,49.971800,10.666600,https://de.wikipedia.org/wiki/Eltmann,Q504534,262387562,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674139,Gädheim,0,Bayern,Unterfranken,Landkreis Haßberge,1319,2023-12-31T00:00:00Z,https://gaedheim.de,gaedheim.de|www.gaedheim.de,50.024167,10.343333,https://de.wikipedia.org/wiki/G%C3%A4dheim,Q503849,264097187,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674147,Haßfurt,0,Bayern,Unterfranken,Landkreis Haßberge,13982,2023-12-31T00:00:00Z,http://www.hassfurt.de,hassfurt.de|www.hassfurt.de,50.035333,10.512306,https://de.wikipedia.org/wiki/Ha%C3%9Ffurt,Q492659,263554492,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674149,Hofheim in Unterfranken,0,Bayern,Unterfranken,Landkreis Haßberge,5203,2023-12-31T00:00:00Z,http://www.stadt-hofheim.de,stadt-hofheim.de|www.stadt-hofheim.de,50.133333,10.516667,https://de.wikipedia.org/wiki/Hofheim_in_Unterfranken,Q164009,261350646,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674153,Riedbach,0,Bayern,Unterfranken,Landkreis Haßberge,1744,2023-12-31T00:00:00Z,http://www.riedbach.de,riedbach.de|www.riedbach.de,50.100000,10.433333,https://de.wikipedia.org/wiki/Riedbach,Q504056,260548521,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674159,Oberaurach,0,Bayern,Unterfranken,Landkreis Haßberge,4046,2023-12-31T00:00:00Z,http://www.oberaurach.de,oberaurach.de|www.oberaurach.de,49.916667,10.616667,https://de.wikipedia.org/wiki/Oberaurach,Q370301,263273076,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674160,Kirchlauter,0,Bayern,Unterfranken,Landkreis Haßberge,1327,2023-12-31T00:00:00Z,https://vg-ebelsbach.de/gemeinde-kirchlauter.html,vg-ebelsbach.de|www.vg-ebelsbach.de,50.044167,10.717778,https://de.wikipedia.org/wiki/Kirchlauter,Q503872,263712400,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674163,Knetzgau,0,Bayern,Unterfranken,Landkreis Haßberge,6680,2023-12-31T00:00:00Z,https://www.knetzgau.de/,knetzgau.de|www.knetzgau.de,49.983333,10.550000,https://de.wikipedia.org/wiki/Knetzgau,Q506509,261163349,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674164,Königsberg in Bayern,0,Bayern,Unterfranken,Landkreis Haßberge,3614,2023-12-31T00:00:00Z,http://www.koenigsberg.de,koenigsberg.de|www.koenigsberg.de,50.077778,10.566667,https://de.wikipedia.org/wiki/K%C3%B6nigsberg_in_Bayern,Q517260,262757649,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674171,Maroldsweisach,0,Bayern,Unterfranken,Landkreis Haßberge,3192,2023-12-31T00:00:00Z,http://www.maroldsweisach.de,maroldsweisach.de|www.maroldsweisach.de,50.197500,10.663611,https://de.wikipedia.org/wiki/Maroldsweisach,Q503890,263524545,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674180,Theres,0,Bayern,Unterfranken,Landkreis Haßberge,2772,2023-12-31T00:00:00Z,http://www.theres.de,theres.de|www.theres.de,50.019167,10.447222,https://de.wikipedia.org/wiki/Theres,Q313651,256333068,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674184,Pfarrweisach,0,Bayern,Unterfranken,Landkreis Haßberge,1490,2023-12-31T00:00:00Z,http://www.pfarrweisach.de,pfarrweisach.de|www.pfarrweisach.de,50.150000,10.733333,https://de.wikipedia.org/wiki/Pfarrweisach,Q504412,256245948,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674187,Rauhenebrach,0,Bayern,Unterfranken,Landkreis Haßberge,2837,2023-12-31T00:00:00Z,http://www.rauhenebrach.de,rauhenebrach.de|www.rauhenebrach.de,49.888833,10.552708,https://de.wikipedia.org/wiki/Rauhenebrach,Q503914,262656552,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674190,Rentweinsdorf,0,Bayern,Unterfranken,Landkreis Haßberge,1575,2023-12-31T00:00:00Z,http://www.rentweinsdorf.de,rentweinsdorf.de|www.rentweinsdorf.de,50.066667,10.800000,https://de.wikipedia.org/wiki/Rentweinsdorf,Q504659,262154828,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674195,Sand am Main,0,Bayern,Unterfranken,Landkreis Haßberge,3109,2023-12-31T00:00:00Z,https://www.sand-am-main.de/,sand-am-main.de|www.sand-am-main.de,49.983333,10.600000,https://de.wikipedia.org/wiki/Sand_am_Main,Q31787,262635625,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674201,Stettfeld,0,Bayern,Unterfranken,Landkreis Haßberge,1096,2023-12-31T00:00:00Z,http://www.vg-ebelsbach.de,vg-ebelsbach.de|www.vg-ebelsbach.de,49.971389,10.724167,https://de.wikipedia.org/wiki/Stettfeld,Q525796,261498586,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674210,Untermerzbach,0,Bayern,Unterfranken,Landkreis Haßberge,1640,2023-12-31T00:00:00Z,http://www.untermerzbach.de,untermerzbach.de|www.untermerzbach.de,50.129444,10.860000,https://de.wikipedia.org/wiki/Untermerzbach,Q504990,260961653,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674219,Wonfurt,0,Bayern,Unterfranken,Landkreis Haßberge,1980,2023-12-31T00:00:00Z,https://wonfurt.de,wonfurt.de|www.wonfurt.de,50.016667,10.466667,https://de.wikipedia.org/wiki/Wonfurt,Q504695,262971568,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674221,Zeil am Main,0,Bayern,Unterfranken,Landkreis Haßberge,5631,2023-12-31T00:00:00Z,https://www.zeil-am-main.de,www.zeil-am-main.de|zeil-am-main.de,50.016667,10.600000,https://de.wikipedia.org/wiki/Zeil_am_Main,Q184873,262635022,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09674223,Ermershausen,0,Bayern,Unterfranken,Landkreis Haßberge,534,2023-12-31T00:00:00Z,https://vghofheim.de/verwaltung/mitgliedsgemeinden-im-portraet/ermershausen/zahlen-daten-fakten.html,vghofheim.de|www.vghofheim.de,50.208333,10.626667,https://de.wikipedia.org/wiki/Ermershausen,Q505751,259802834,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675111,Abtswind,0,Bayern,Unterfranken,Landkreis Kitzingen,833,2023-12-31T00:00:00Z,http://www.abtswind.de/,abtswind.de|www.abtswind.de,49.766667,10.366667,https://de.wikipedia.org/wiki/Abtswind,Q334658,263284012,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675112,Albertshofen,0,Bayern,Unterfranken,Landkreis Kitzingen,2293,2023-12-31T00:00:00Z,https://www.albertshofen.de/,albertshofen.de|www.albertshofen.de,49.766667,10.166667,https://de.wikipedia.org/wiki/Albertshofen,Q204953,263124770,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675113,Biebelried,0,Bayern,Unterfranken,Landkreis Kitzingen,1216,2023-12-31T00:00:00Z,https://www.biebelried.de/,biebelried.de|www.biebelried.de,49.766667,10.083333,https://de.wikipedia.org/wiki/Biebelried,Q512905,263124334,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675114,Buchbrunn,0,Bayern,Unterfranken,Landkreis Kitzingen,1143,2023-12-31T00:00:00Z,https://www.buchbrunn.de/,buchbrunn.de|www.buchbrunn.de,49.766667,10.133333,https://de.wikipedia.org/wiki/Buchbrunn,Q503814,263124470,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675116,Castell,0,Bayern,Unterfranken,Landkreis Kitzingen,862,2023-12-31T00:00:00Z,http://www.castell-gemeinde.de/,castell-gemeinde.de|www.castell-gemeinde.de,49.750000,10.333333,https://de.wikipedia.org/wiki/Castell_(Unterfranken),Q311327,263283756,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675117,Dettelbach,0,Bayern,Unterfranken,Landkreis Kitzingen,7228,2023-12-31T00:00:00Z,http://www.dettelbach.de/,dettelbach.de|www.dettelbach.de,49.801700,10.161800,https://de.wikipedia.org/wiki/Dettelbach,Q504639,263125085,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675127,Geiselwind,0,Bayern,Unterfranken,Landkreis Kitzingen,2736,2023-12-31T00:00:00Z,http://www.geiselwind.de,geiselwind.de|www.geiselwind.de,49.766667,10.466667,https://de.wikipedia.org/wiki/Geiselwind,Q514058,262768521,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675131,Großlangheim,0,Bayern,Unterfranken,Landkreis Kitzingen,1599,2023-12-31T00:00:00Z,https://www.grosslangheim.de/,grosslangheim.de|www.grosslangheim.de,49.750000,10.233333,https://de.wikipedia.org/wiki/Gro%C3%9Flangheim,Q504795,263282434,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675139,Iphofen,0,Bayern,Unterfranken,Landkreis Kitzingen,4843,2023-12-31T00:00:00Z,https://www.iphofen.de/,iphofen.de|www.iphofen.de,49.700000,10.266667,https://de.wikipedia.org/wiki/Iphofen,Q502741,263857460,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675141,Kitzingen,0,Bayern,Unterfranken,Landkreis Kitzingen,23377,2023-12-31T00:00:00Z,http://www.kitzingen.info,kitzingen.info|www.kitzingen.info,49.733333,10.166667,https://de.wikipedia.org/wiki/Kitzingen,Q269447,264035258,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675142,Kleinlangheim,0,Bayern,Unterfranken,Landkreis Kitzingen,1664,2023-12-31T00:00:00Z,https://www.Kleinlangheim.de/,kleinlangheim.de|www.kleinlangheim.de,49.766667,10.266667,https://de.wikipedia.org/wiki/Kleinlangheim,Q505068,263433457,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675144,Mainbernheim,0,Bayern,Unterfranken,Landkreis Kitzingen,2334,2023-12-31T00:00:00Z,http://www.mainbernheim.de,mainbernheim.de|www.mainbernheim.de,49.708890,10.218170,https://de.wikipedia.org/wiki/Mainbernheim,Q504861,263097669,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675146,Mainstockheim,0,Bayern,Unterfranken,Landkreis Kitzingen,2010,2023-12-31T00:00:00Z,http://www.mainstockheim.de,mainstockheim.de|www.mainstockheim.de,49.772778,10.151944,https://de.wikipedia.org/wiki/Mainstockheim,Q505612,263138155,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
09675147,Marktbreit,0,Bayern,Unterfranken,Landkreis Kitzingen,3961,2023-12-31T00:00:00Z,https://www.marktbreit.de/,marktbreit.de|www.marktbreit.de,49.668319,10.143581,https://de.wikipedia.org/wiki/Marktbreit,Q522651,263098684,2026-02-13,"wikipedia(wikitext section) + wikidata(P439,P856,P625,P1082,P585,P131) + wikidata(P131* RB fill)"
